#  x     x-floor(x+0.5)     xsum
  1.65950  -0.34050  -0.37486
  1.66050  -0.33950  -0.37360
  1.66150  -0.33850  -0.37222
  1.66250  -0.33750  -0.37072
  1.66350  -0.33650  -0.36911
  1.66450  -0.33550  -0.36738
  1.66550  -0.33450  -0.36555
  1.66650  -0.33350  -0.36362
  1.66750  -0.33250  -0.36159
  1.66850  -0.33150  -0.35946
  1.66950  -0.33050  -0.35724
  1.67050  -0.32950  -0.35495
  1.67150  -0.32850  -0.35257
  1.67250  -0.32750  -0.35012
  1.67350  -0.32650  -0.34760
  1.67450  -0.32550  -0.34503
  1.67550  -0.32450  -0.34239
  1.67650  -0.32350  -0.33971
  1.67750  -0.32250  -0.33699
  1.67850  -0.32150  -0.33424
  1.67950  -0.32050  -0.33145
  1.68050  -0.31950  -0.32864
  1.68150  -0.31850  -0.32582
  1.68250  -0.31750  -0.32299
  1.68350  -0.31650  -0.32015
  1.68450  -0.31550  -0.31733
  1.68550  -0.31450  -0.31451
  1.68650  -0.31350  -0.31170
  1.68750  -0.31250  -0.30892
  1.68850  -0.31150  -0.30618
  1.68950  -0.31050  -0.30346
  1.69050  -0.30950  -0.30079
  1.69150  -0.30850  -0.29816
  1.69250  -0.30750  -0.29558
  1.69350  -0.30650  -0.29307
  1.69450  -0.30550  -0.29061
  1.69550  -0.30450  -0.28822
  1.69650  -0.30350  -0.28590
  1.69750  -0.30250  -0.28365
  1.69850  -0.30150  -0.28149
  1.69950  -0.30050  -0.27940
  1.70050  -0.29950  -0.27740
  1.70150  -0.29850  -0.27549
  1.70250  -0.29750  -0.27367
  1.70350  -0.29650  -0.27194
  1.70450  -0.29550  -0.27030
  1.70550  -0.29450  -0.26876
  1.70650  -0.29350  -0.26732
  1.70750  -0.29250  -0.26598
  1.70850  -0.29150  -0.26473
  1.70950  -0.29050  -0.26358
  1.71050  -0.28950  -0.26253
  1.71150  -0.28850  -0.26157
  1.71250  -0.28750  -0.26072
  1.71350  -0.28650  -0.25995
  1.71450  -0.28550  -0.25928
  1.71550  -0.28450  -0.25871
  1.71650  -0.28350  -0.25822
  1.71750  -0.28250  -0.25782
  1.71850  -0.28150  -0.25750
  1.71950  -0.28050  -0.25726
  1.72050  -0.27950  -0.25710
  1.72150  -0.27850  -0.25701
  1.72250  -0.27750  -0.25700
  1.72350  -0.27650  -0.25705
  1.72450  -0.27550  -0.25716
  1.72550  -0.27450  -0.25733
  1.72650  -0.27350  -0.25756
  1.72750  -0.27250  -0.25783
  1.72850  -0.27150  -0.25815
  1.72950  -0.27050  -0.25850
  1.73050  -0.26950  -0.25889
  1.73150  -0.26850  -0.25930
  1.73250  -0.26750  -0.25974
  1.73350  -0.26650  -0.26020
  1.73450  -0.26550  -0.26067
  1.73550  -0.26450  -0.26115
  1.73650  -0.26350  -0.26162
  1.73750  -0.26250  -0.26210
  1.73850  -0.26150  -0.26257
  1.73950  -0.26050  -0.26302
  1.74050  -0.25950  -0.26345
  1.74150  -0.25850  -0.26387
  1.74250  -0.25750  -0.26425
  1.74350  -0.25650  -0.26460
  1.74450  -0.25550  -0.26491
  1.74550  -0.25450  -0.26518
  1.74650  -0.25350  -0.26540
  1.74750  -0.25250  -0.26558
  1.74850  -0.25150  -0.26569
  1.74950  -0.25050  -0.26576
  1.75050  -0.24950  -0.26576
  1.75150  -0.24850  -0.26569
  1.75250  -0.24750  -0.26556
  1.75350  -0.24650  -0.26536
  1.75450  -0.24550  -0.26508
  1.75550  -0.24450  -0.26474
  1.75650  -0.24350  -0.26431
  1.75750  -0.24250  -0.26381
  1.75850  -0.24150  -0.26323
  1.75950  -0.24050  -0.26256
  1.76050  -0.23950  -0.26182
  1.76150  -0.23850  -0.26100
  1.76250  -0.23750  -0.26009
  1.76350  -0.23650  -0.25910
  1.76450  -0.23550  -0.25804
  1.76550  -0.23450  -0.25689
  1.76650  -0.23350  -0.25566
  1.76750  -0.23250  -0.25435
  1.76850  -0.23150  -0.25297
  1.76950  -0.23050  -0.25152
  1.77050  -0.22950  -0.24999
  1.77150  -0.22850  -0.24839
  1.77250  -0.22750  -0.24672
  1.77350  -0.22650  -0.24499
  1.77450  -0.22550  -0.24319
  1.77550  -0.22450  -0.24134
  1.77650  -0.22350  -0.23943
  1.77750  -0.22250  -0.23747
  1.77850  -0.22150  -0.23546
  1.77950  -0.22050  -0.23340
  1.78050  -0.21950  -0.23130
  1.78150  -0.21850  -0.22917
  1.78250  -0.21750  -0.22701
  1.78350  -0.21650  -0.22482
  1.78450  -0.21550  -0.22260
  1.78550  -0.21450  -0.22036
  1.78650  -0.21350  -0.21811
  1.78750  -0.21250  -0.21585
  1.78850  -0.21150  -0.21358
  1.78950  -0.21050  -0.21132
  1.79050  -0.20950  -0.20905
  1.79150  -0.20850  -0.20679
  1.79250  -0.20750  -0.20455
  1.79350  -0.20650  -0.20232
  1.79450  -0.20550  -0.20011
  1.79550  -0.20450  -0.19793
  1.79650  -0.20350  -0.19578
  1.79750  -0.20250  -0.19366
  1.79850  -0.20150  -0.19157
  1.79950  -0.20050  -0.18953
  1.80050  -0.19950  -0.18753
  1.80150  -0.19850  -0.18558
  1.80250  -0.19750  -0.18367
  1.80350  -0.19650  -0.18182
  1.80450  -0.19550  -0.18003
  1.80550  -0.19450  -0.17830
  1.80650  -0.19350  -0.17663
  1.80750  -0.19250  -0.17502
  1.80850  -0.19150  -0.17347
  1.80950  -0.19050  -0.17199
  1.81050  -0.18950  -0.17058
  1.81150  -0.18850  -0.16924
  1.81250  -0.18750  -0.16797
  1.81350  -0.18650  -0.16678
  1.81450  -0.18550  -0.16565
  1.81550  -0.18450  -0.16459
  1.81650  -0.18350  -0.16361
  1.81750  -0.18250  -0.16269
  1.81850  -0.18150  -0.16185
  1.81950  -0.18050  -0.16107
  1.82050  -0.17950  -0.16037
  1.82150  -0.17850  -0.15973
  1.82250  -0.17750  -0.15916
  1.82350  -0.17650  -0.15865
  1.82450  -0.17550  -0.15820
  1.82550  -0.17450  -0.15781
  1.82650  -0.17350  -0.15748
  1.82750  -0.17250  -0.15721
  1.82850  -0.17150  -0.15699
  1.82950  -0.17050  -0.15681
  1.83050  -0.16950  -0.15668
  1.83150  -0.16850  -0.15660
  1.83250  -0.16750  -0.15655
  1.83350  -0.16650  -0.15654
  1.83450  -0.16550  -0.15656
  1.83550  -0.16450  -0.15661
  1.83650  -0.16350  -0.15668
  1.83750  -0.16250  -0.15678
  1.83850  -0.16150  -0.15689
  1.83950  -0.16050  -0.15701
  1.84050  -0.15950  -0.15714
  1.84150  -0.15850  -0.15728
  1.84250  -0.15750  -0.15742
  1.84350  -0.15650  -0.15755
  1.84450  -0.15550  -0.15768
  1.84550  -0.15450  -0.15779
  1.84650  -0.15350  -0.15789
  1.84750  -0.15250  -0.15797
  1.84850  -0.15150  -0.15803
  1.84950  -0.15050  -0.15806
  1.85050  -0.14950  -0.15806
  1.85150  -0.14850  -0.15802
  1.85250  -0.14750  -0.15795
  1.85350  -0.14650  -0.15784
  1.85450  -0.14550  -0.15769
  1.85550  -0.14450  -0.15748
  1.85650  -0.14350  -0.15724
  1.85750  -0.14250  -0.15694
  1.85850  -0.14150  -0.15658
  1.85950  -0.14050  -0.15617
  1.86050  -0.13950  -0.15570
  1.86150  -0.13850  -0.15518
  1.86250  -0.13750  -0.15459
  1.86350  -0.13650  -0.15394
  1.86450  -0.13550  -0.15322
  1.86550  -0.13450  -0.15245
  1.86650  -0.13350  -0.15160
  1.86750  -0.13250  -0.15070
  1.86850  -0.13150  -0.14973
  1.86950  -0.13050  -0.14869
  1.87050  -0.12950  -0.14758
  1.87150  -0.12850  -0.14642
  1.87250  -0.12750  -0.14519
  1.87350  -0.12650  -0.14389
  1.87450  -0.12550  -0.14254
  1.87550  -0.12450  -0.14113
  1.87650  -0.12350  -0.13965
  1.87750  -0.12250  -0.13813
  1.87850  -0.12150  -0.13654
  1.87950  -0.12050  -0.13491
  1.88050  -0.11950  -0.13322
  1.88150  -0.11850  -0.13149
  1.88250  -0.11750  -0.12971
  1.88350  -0.11650  -0.12789
  1.88450  -0.11550  -0.12603
  1.88550  -0.11450  -0.12414
  1.88650  -0.11350  -0.12221
  1.88750  -0.11250  -0.12026
  1.88850  -0.11150  -0.11828
  1.88950  -0.11050  -0.11628
  1.89050  -0.10950  -0.11426
  1.89150  -0.10850  -0.11222
  1.89250  -0.10750  -0.11018
  1.89350  -0.10650  -0.10812
  1.89450  -0.10550  -0.10607
  1.89550  -0.10450  -0.10401
  1.89650  -0.10350  -0.10196
  1.89750  -0.10250  -0.09991
  1.89850  -0.10150  -0.09788
  1.89950  -0.10050  -0.09586
  1.90050  -0.09950  -0.09386
  1.90150  -0.09850  -0.09188
  1.90250  -0.09750  -0.08993
  1.90350  -0.09650  -0.08801
  1.90450  -0.09550  -0.08612
  1.90550  -0.09450  -0.08426
  1.90650  -0.09350  -0.08244
  1.90750  -0.09250  -0.08067
  1.90850  -0.09150  -0.07893
  1.90950  -0.09050  -0.07725
  1.91050  -0.08950  -0.07561
  1.91150  -0.08850  -0.07402
  1.91250  -0.08750  -0.07249
  1.91350  -0.08650  -0.07100
  1.91450  -0.08550  -0.06958
  1.91550  -0.08450  -0.06821
  1.91650  -0.08350  -0.06691
  1.91750  -0.08250  -0.06566
  1.91850  -0.08150  -0.06447
  1.91950  -0.08050  -0.06335
  1.92050  -0.07950  -0.06228
  1.92150  -0.07850  -0.06128
  1.92250  -0.07750  -0.06034
  1.92350  -0.07650  -0.05945
  1.92450  -0.07550  -0.05864
  1.92550  -0.07450  -0.05788
  1.92650  -0.07350  -0.05717
  1.92750  -0.07250  -0.05653
  1.92850  -0.07150  -0.05594
  1.92950  -0.07050  -0.05541
  1.93050  -0.06950  -0.05493
  1.93150  -0.06850  -0.05451
  1.93250  -0.06750  -0.05413
  1.93350  -0.06650  -0.05380
  1.93450  -0.06550  -0.05351
  1.93550  -0.06450  -0.05327
  1.93650  -0.06350  -0.05306
  1.93750  -0.06250  -0.05289
  1.93850  -0.06150  -0.05276
  1.93950  -0.06050  -0.05265
  1.94050  -0.05950  -0.05257
  1.94150  -0.05850  -0.05252
  1.94250  -0.05750  -0.05248
  1.94350  -0.05650  -0.05246
  1.94450  -0.05550  -0.05246
  1.94550  -0.05450  -0.05246
  1.94650  -0.05350  -0.05247
  1.94750  -0.05250  -0.05249
  1.94850  -0.05150  -0.05250
  1.94950  -0.05050  -0.05251
  1.95050  -0.04950  -0.05251
  1.95150  -0.04850  -0.05249
  1.95250  -0.04750  -0.05247
  1.95350  -0.04650  -0.05242
  1.95450  -0.04550  -0.05235
  1.95550  -0.04450  -0.05226
  1.95650  -0.04350  -0.05214
  1.95750  -0.04250  -0.05199
  1.95850  -0.04150  -0.05180
  1.95950  -0.04050  -0.05157
  1.96050  -0.03950  -0.05131
  1.96150  -0.03850  -0.05100
  1.96250  -0.03750  -0.05065
  1.96350  -0.03650  -0.05025
  1.96450  -0.03550  -0.04980
  1.96550  -0.03450  -0.04929
  1.96650  -0.03350  -0.04874
  1.96750  -0.03250  -0.04813
  1.96850  -0.03150  -0.04746
  1.96950  -0.03050  -0.04674
  1.97050  -0.02950  -0.04596
  1.97150  -0.02850  -0.04512
  1.97250  -0.02750  -0.04422
  1.97350  -0.02650  -0.04326
  1.97450  -0.02550  -0.04224
  1.97550  -0.02450  -0.04117
  1.97650  -0.02350  -0.04003
  1.97750  -0.02250  -0.03883
  1.97850  -0.02150  -0.03757
  1.97950  -0.02050  -0.03626
  1.98050  -0.01950  -0.03489
  1.98150  -0.01850  -0.03347
  1.98250  -0.01750  -0.03199
  1.98350  -0.01650  -0.03046
  1.98450  -0.01550  -0.02889
  1.98550  -0.01450  -0.02726
  1.98650  -0.01350  -0.02559
  1.98750  -0.01250  -0.02387
  1.98850  -0.01150  -0.02212
  1.98950  -0.01050  -0.02033
  1.99050  -0.00950  -0.01850
  1.99150  -0.00850  -0.01664
  1.99250  -0.00750  -0.01475
  1.99350  -0.00650  -0.01284
  1.99450  -0.00550  -0.01090
  1.99550  -0.00450  -0.00895
  1.99650  -0.00350  -0.00697
  1.99750  -0.00250  -0.00499
  1.99850  -0.00150  -0.00300
  1.99950  -0.00050  -0.00100
