#  x     x-floor(x+0.5)     xsum
  0.83150  -0.16850  -0.16666
  0.83250  -0.16750  -0.16590
  0.83350  -0.16650  -0.16574
  0.83450  -0.16550  -0.16587
  0.83550  -0.16450  -0.16586
  0.83650  -0.16350  -0.16532
  0.83750  -0.16250  -0.16410
  0.83850  -0.16150  -0.16228
  0.83950  -0.16050  -0.16016
  0.84050  -0.15950  -0.15818
  0.84150  -0.15850  -0.15670
  0.84250  -0.15750  -0.15590
  0.84350  -0.15650  -0.15571
  0.84450  -0.15550  -0.15581
  0.84550  -0.15450  -0.15579
  0.84650  -0.15350  -0.15529
  0.84750  -0.15250  -0.15410
  0.84850  -0.15150  -0.15231
  0.84950  -0.15050  -0.15022
  0.85050  -0.14950  -0.14824
  0.85150  -0.14850  -0.14673
  0.85250  -0.14750  -0.14590
  0.85350  -0.14650  -0.14567
  0.85450  -0.14550  -0.14575
  0.85550  -0.14450  -0.14573
  0.85650  -0.14350  -0.14525
  0.85750  -0.14250  -0.14410
  0.85850  -0.14150  -0.14235
  0.85950  -0.14050  -0.14028
  0.86050  -0.13950  -0.13830
  0.86150  -0.13850  -0.13677
  0.86250  -0.13750  -0.13590
  0.86350  -0.13650  -0.13563
  0.86450  -0.13550  -0.13569
  0.86550  -0.13450  -0.13568
  0.86650  -0.13350  -0.13521
  0.86750  -0.13250  -0.13410
  0.86850  -0.13150  -0.13239
  0.86950  -0.13050  -0.13034
  0.87050  -0.12950  -0.12835
  0.87150  -0.12850  -0.12681
  0.87250  -0.12750  -0.12590
  0.87350  -0.12650  -0.12560
  0.87450  -0.12550  -0.12564
  0.87550  -0.12450  -0.12562
  0.87650  -0.12350  -0.12518
  0.87750  -0.12250  -0.12410
  0.87850  -0.12150  -0.12242
  0.87950  -0.12050  -0.12039
  0.88050  -0.11950  -0.11841
  0.88150  -0.11850  -0.11684
  0.88250  -0.11750  -0.11590
  0.88350  -0.11650  -0.11556
  0.88450  -0.11550  -0.11558
  0.88550  -0.11450  -0.11556
  0.88650  -0.11350  -0.11514
  0.88750  -0.11250  -0.11410
  0.88850  -0.11150  -0.11245
  0.88950  -0.11050  -0.11045
  0.89050  -0.10950  -0.10846
  0.89150  -0.10850  -0.10687
  0.89250  -0.10750  -0.10590
  0.89350  -0.10650  -0.10553
  0.89450  -0.10550  -0.10553
  0.89550  -0.10450  -0.10551
  0.89650  -0.10350  -0.10511
  0.89750  -0.10250  -0.10410
  0.89850  -0.10150  -0.10249
  0.89950  -0.10050  -0.10050
  0.90050  -0.09950  -0.09852
  0.90150  -0.09850  -0.09691
  0.90250  -0.09750  -0.09590
  0.90350  -0.09650  -0.09550
  0.90450  -0.09550  -0.09547
  0.90550  -0.09450  -0.09546
  0.90650  -0.09350  -0.09508
  0.90750  -0.09250  -0.09410
  0.90850  -0.09150  -0.09252
  0.90950  -0.09050  -0.09055
  0.91050  -0.08950  -0.08857
  0.91150  -0.08850  -0.08694
  0.91250  -0.08750  -0.08590
  0.91350  -0.08650  -0.08547
  0.91450  -0.08550  -0.08542
  0.91550  -0.08450  -0.08541
  0.91650  -0.08350  -0.08505
  0.91750  -0.08250  -0.08410
  0.91850  -0.08150  -0.08255
  0.91950  -0.08050  -0.08060
  0.92050  -0.07950  -0.07862
  0.92150  -0.07850  -0.07697
  0.92250  -0.07750  -0.07590
  0.92350  -0.07650  -0.07543
  0.92450  -0.07550  -0.07537
  0.92550  -0.07450  -0.07536
  0.92650  -0.07350  -0.07501
  0.92750  -0.07250  -0.07410
  0.92850  -0.07150  -0.07258
  0.92950  -0.07050  -0.07065
  0.93050  -0.06950  -0.06867
  0.93150  -0.06850  -0.06700
  0.93250  -0.06750  -0.06590
  0.93350  -0.06650  -0.06540
  0.93450  -0.06550  -0.06532
  0.93550  -0.06450  -0.06531
  0.93650  -0.06350  -0.06498
  0.93750  -0.06250  -0.06410
  0.93850  -0.06150  -0.06261
  0.93950  -0.06050  -0.06070
  0.94050  -0.05950  -0.05872
  0.94150  -0.05850  -0.05703
  0.94250  -0.05750  -0.05590
  0.94350  -0.05650  -0.05537
  0.94450  -0.05550  -0.05527
  0.94550  -0.05450  -0.05526
  0.94650  -0.05350  -0.05495
  0.94750  -0.05250  -0.05410
  0.94850  -0.05150  -0.05264
  0.94950  -0.05050  -0.05075
  0.95050  -0.04950  -0.04877
  0.95150  -0.04850  -0.04706
  0.95250  -0.04750  -0.04590
  0.95350  -0.04650  -0.04534
  0.95450  -0.04550  -0.04522
  0.95550  -0.04450  -0.04521
  0.95650  -0.04350  -0.04492
  0.95750  -0.04250  -0.04410
  0.95850  -0.04150  -0.04267
  0.95950  -0.04050  -0.04080
  0.96050  -0.03950  -0.03882
  0.96150  -0.03850  -0.03709
  0.96250  -0.03750  -0.03590
  0.96350  -0.03650  -0.03531
  0.96450  -0.03550  -0.03518
  0.96550  -0.03450  -0.03516
  0.96650  -0.03350  -0.03489
  0.96750  -0.03250  -0.03410
  0.96850  -0.03150  -0.03270
  0.96950  -0.03050  -0.03085
  0.97050  -0.02950  -0.02887
  0.97150  -0.02850  -0.02712
  0.97250  -0.02750  -0.02590
  0.97350  -0.02650  -0.02528
  0.97450  -0.02550  -0.02513
  0.97550  -0.02450  -0.02511
  0.97650  -0.02350  -0.02486
  0.97750  -0.02250  -0.02410
  0.97850  -0.02150  -0.02273
  0.97950  -0.02050  -0.02090
  0.98050  -0.01950  -0.01891
  0.98150  -0.01850  -0.01715
  0.98250  -0.01750  -0.01590
  0.98350  -0.01650  -0.01525
  0.98450  -0.01550  -0.01508
  0.98550  -0.01450  -0.01506
  0.98650  -0.01350  -0.01483
  0.98750  -0.01250  -0.01410
  0.98850  -0.01150  -0.01276
  0.98950  -0.01050  -0.01094
  0.99050  -0.00950  -0.00896
  0.99150  -0.00850  -0.00718
  0.99250  -0.00750  -0.00590
  0.99350  -0.00650  -0.00523
  0.99450  -0.00550  -0.00503
  0.99550  -0.00450  -0.00502
  0.99650  -0.00350  -0.00480
  0.99750  -0.00250  -0.00410
  0.99850  -0.00150  -0.00279
  0.99950  -0.00050  -0.00099
  1.00050   0.00050   0.00099
  1.00150   0.00150   0.00279
  1.00250   0.00250   0.00410
  1.00350   0.00350   0.00480
  1.00450   0.00450   0.00502
  1.00550   0.00550   0.00503
  1.00650   0.00650   0.00523
  1.00750   0.00750   0.00590
  1.00850   0.00850   0.00718
  1.00950   0.00950   0.00896
  1.01050   0.01050   0.01094
  1.01150   0.01150   0.01276
  1.01250   0.01250   0.01410
  1.01350   0.01350   0.01483
  1.01450   0.01450   0.01506
  1.01550   0.01550   0.01508
  1.01650   0.01650   0.01525
  1.01750   0.01750   0.01590
  1.01850   0.01850   0.01715
  1.01950   0.01950   0.01891
  1.02050   0.02050   0.02090
  1.02150   0.02150   0.02273
  1.02250   0.02250   0.02410
  1.02350   0.02350   0.02486
  1.02450   0.02450   0.02511
  1.02550   0.02550   0.02513
  1.02650   0.02650   0.02528
  1.02750   0.02750   0.02590
  1.02850   0.02850   0.02712
  1.02950   0.02950   0.02887
  1.03050   0.03050   0.03085
  1.03150   0.03150   0.03270
  1.03250   0.03250   0.03410
  1.03350   0.03350   0.03489
  1.03450   0.03450   0.03516
  1.03550   0.03550   0.03518
  1.03650   0.03650   0.03531
  1.03750   0.03750   0.03590
  1.03850   0.03850   0.03709
  1.03950   0.03950   0.03882
  1.04050   0.04050   0.04080
  1.04150   0.04150   0.04267
  1.04250   0.04250   0.04410
  1.04350   0.04350   0.04492
  1.04450   0.04450   0.04521
  1.04550   0.04550   0.04522
  1.04650   0.04650   0.04534
  1.04750   0.04750   0.04590
  1.04850   0.04850   0.04706
  1.04950   0.04950   0.04877
  1.05050   0.05050   0.05075
  1.05150   0.05150   0.05264
  1.05250   0.05250   0.05410
  1.05350   0.05350   0.05495
  1.05450   0.05450   0.05526
  1.05550   0.05550   0.05527
  1.05650   0.05650   0.05537
  1.05750   0.05750   0.05590
  1.05850   0.05850   0.05703
  1.05950   0.05950   0.05872
  1.06050   0.06050   0.06070
  1.06150   0.06150   0.06261
  1.06250   0.06250   0.06410
  1.06350   0.06350   0.06498
  1.06450   0.06450   0.06531
  1.06550   0.06550   0.06532
  1.06650   0.06650   0.06540
  1.06750   0.06750   0.06590
  1.06850   0.06850   0.06700
  1.06950   0.06950   0.06867
  1.07050   0.07050   0.07065
  1.07150   0.07150   0.07258
  1.07250   0.07250   0.07410
  1.07350   0.07350   0.07501
  1.07450   0.07450   0.07536
  1.07550   0.07550   0.07537
  1.07650   0.07650   0.07543
  1.07750   0.07750   0.07590
  1.07850   0.07850   0.07697
  1.07950   0.07950   0.07862
  1.08050   0.08050   0.08060
  1.08150   0.08150   0.08255
  1.08250   0.08250   0.08410
  1.08350   0.08350   0.08505
  1.08450   0.08450   0.08541
  1.08550   0.08550   0.08542
  1.08650   0.08650   0.08547
  1.08750   0.08750   0.08590
  1.08850   0.08850   0.08694
  1.08950   0.08950   0.08857
  1.09050   0.09050   0.09055
  1.09150   0.09150   0.09252
  1.09250   0.09250   0.09410
  1.09350   0.09350   0.09508
  1.09450   0.09450   0.09546
  1.09550   0.09550   0.09547
  1.09650   0.09650   0.09550
  1.09750   0.09750   0.09590
  1.09850   0.09850   0.09691
  1.09950   0.09950   0.09852
  1.10050   0.10050   0.10050
  1.10150   0.10150   0.10249
  1.10250   0.10250   0.10410
  1.10350   0.10350   0.10511
  1.10450   0.10450   0.10551
  1.10550   0.10550   0.10553
  1.10650   0.10650   0.10553
  1.10750   0.10750   0.10590
  1.10850   0.10850   0.10687
  1.10950   0.10950   0.10846
  1.11050   0.11050   0.11045
  1.11150   0.11150   0.11245
  1.11250   0.11250   0.11410
  1.11350   0.11350   0.11514
  1.11450   0.11450   0.11556
  1.11550   0.11550   0.11558
  1.11650   0.11650   0.11556
  1.11750   0.11750   0.11590
  1.11850   0.11850   0.11684
  1.11950   0.11950   0.11841
  1.12050   0.12050   0.12039
  1.12150   0.12150   0.12242
  1.12250   0.12250   0.12410
  1.12350   0.12350   0.12518
  1.12450   0.12450   0.12562
  1.12550   0.12550   0.12564
  1.12650   0.12650   0.12560
  1.12750   0.12750   0.12590
  1.12850   0.12850   0.12681
  1.12950   0.12950   0.12835
  1.13050   0.13050   0.13034
  1.13150   0.13150   0.13239
  1.13250   0.13250   0.13410
  1.13350   0.13350   0.13521
  1.13450   0.13450   0.13568
  1.13550   0.13550   0.13569
  1.13650   0.13650   0.13563
  1.13750   0.13750   0.13590
  1.13850   0.13850   0.13677
  1.13950   0.13950   0.13830
  1.14050   0.14050   0.14028
  1.14150   0.14150   0.14235
  1.14250   0.14250   0.14410
  1.14350   0.14350   0.14525
  1.14450   0.14450   0.14573
  1.14550   0.14550   0.14575
  1.14650   0.14650   0.14567
  1.14750   0.14750   0.14590
  1.14850   0.14850   0.14673
  1.14950   0.14950   0.14824
  1.15050   0.15050   0.15022
  1.15150   0.15150   0.15231
  1.15250   0.15250   0.15410
  1.15350   0.15350   0.15529
  1.15450   0.15450   0.15579
  1.15550   0.15550   0.15581
  1.15650   0.15650   0.15571
  1.15750   0.15750   0.15590
  1.15850   0.15850   0.15670
  1.15950   0.15950   0.15818
  1.16050   0.16050   0.16016
  1.16150   0.16150   0.16228
  1.16250   0.16250   0.16410
  1.16350   0.16350   0.16532
  1.16450   0.16450   0.16586
  1.16550   0.16550   0.16587
  1.16650   0.16650   0.16574
  1.16750   0.16750   0.16590
  1.16850   0.16850   0.16666
  1.16950   0.16950   0.16811
  1.17050   0.17050   0.17010
  1.17150   0.17150   0.17224
  1.17250   0.17250   0.17410
  1.17350   0.17350   0.17536
  1.17450   0.17450   0.17592
  1.17550   0.17550   0.17594
  1.17650   0.17650   0.17578
  1.17750   0.17750   0.17590
  1.17850   0.17850   0.17662
  1.17950   0.17950   0.17805
  1.18050   0.18050   0.18003
  1.18150   0.18150   0.18220
  1.18250   0.18250   0.18410
  1.18350   0.18350   0.18540
  1.18450   0.18450   0.18599
  1.18550   0.18550   0.18600
  1.18650   0.18650   0.18582
  1.18750   0.18750   0.18590
  1.18850   0.18850   0.18657
  1.18950   0.18950   0.18798
  1.19050   0.19050   0.18996
  1.19150   0.19150   0.19215
  1.19250   0.19250   0.19410
  1.19350   0.19350   0.19545
  1.19450   0.19450   0.19606
  1.19550   0.19550   0.19607
  1.19650   0.19650   0.19587
  1.19750   0.19750   0.19590
  1.19850   0.19850   0.19653
  1.19950   0.19950   0.19791
  1.20050   0.20050   0.19989
  1.20150   0.20150   0.20211
  1.20250   0.20250   0.20410
  1.20350   0.20350   0.20549
  1.20450   0.20450   0.20613
  1.20550   0.20550   0.20614
  1.20650   0.20650   0.20591
  1.20750   0.20750   0.20590
  1.20850   0.20850   0.20648
  1.20950   0.20950   0.20783
  1.21050   0.21050   0.20982
  1.21150   0.21150   0.21207
  1.21250   0.21250   0.21410
  1.21350   0.21350   0.21554
  1.21450   0.21450   0.21620
  1.21550   0.21550   0.21622
  1.21650   0.21650   0.21596
  1.21750   0.21750   0.21590
  1.21850   0.21850   0.21644
  1.21950   0.21950   0.21776
  1.22050   0.22050   0.21974
  1.22150   0.22150   0.22202
  1.22250   0.22250   0.22411
  1.22350   0.22350   0.22559
  1.22450   0.22450   0.22628
  1.22550   0.22550   0.22630
  1.22650   0.22650   0.22601
  1.22750   0.22750   0.22589
  1.22850   0.22850   0.22638
  1.22950   0.22950   0.22767
  1.23050   0.23050   0.22966
  1.23150   0.23150   0.23197
  1.23250   0.23250   0.23411
  1.23350   0.23350   0.23564
  1.23450   0.23450   0.23637
  1.23550   0.23550   0.23639
  1.23650   0.23650   0.23606
  1.23750   0.23750   0.23589
  1.23850   0.23850   0.23633
  1.23950   0.23950   0.23759
  1.24050   0.24050   0.23957
  1.24150   0.24150   0.24191
  1.24250   0.24250   0.24411
  1.24350   0.24350   0.24570
  1.24450   0.24450   0.24646
  1.24550   0.24550   0.24647
  1.24650   0.24650   0.24611
  1.24750   0.24750   0.24589
  1.24850   0.24850   0.24627
  1.24950   0.24950   0.24749
  1.25050   0.25050   0.24948
  1.25150   0.25150   0.25186
  1.25250   0.25250   0.25411
  1.25350   0.25350   0.25576
  1.25450   0.25450   0.25655
  1.25550   0.25550   0.25657
  1.25650   0.25650   0.25617
  1.25750   0.25750   0.25589
  1.25850   0.25850   0.25621
  1.25950   0.25950   0.25740
  1.26050   0.26050   0.25938
  1.26150   0.26150   0.26180
  1.26250   0.26250   0.26411
  1.26350   0.26350   0.26582
  1.26450   0.26450   0.26666
  1.26550   0.26550   0.26667
  1.26650   0.26650   0.26624
  1.26750   0.26750   0.26589
  1.26850   0.26850   0.26615
  1.26950   0.26950   0.26729
  1.27050   0.27050   0.26928
  1.27150   0.27150   0.27173
  1.27250   0.27250   0.27411
  1.27350   0.27350   0.27589
  1.27450   0.27450   0.27676
  1.27550   0.27550   0.27678
  1.27650   0.27650   0.27630
  1.27750   0.27750   0.27589
  1.27850   0.27850   0.27608
  1.27950   0.27950   0.27718
  1.28050   0.28050   0.27916
  1.28150   0.28150   0.28166
  1.28250   0.28250   0.28411
  1.28350   0.28350   0.28596
  1.28450   0.28450   0.28688
  1.28550   0.28550   0.28690
  1.28650   0.28650   0.28637
  1.28750   0.28750   0.28589
  1.28850   0.28850   0.28600
  1.28950   0.28950   0.28706
  1.29050   0.29050   0.28904
  1.29150   0.29150   0.29159
  1.29250   0.29250   0.29411
  1.29350   0.29350   0.29604
  1.29450   0.29450   0.29701
  1.29550   0.29550   0.29702
  1.29650   0.29650   0.29645
  1.29750   0.29750   0.29589
  1.29850   0.29850   0.29592
  1.29950   0.29950   0.29692
  1.30050   0.30050   0.29891
  1.30150   0.30150   0.30151
  1.30250   0.30250   0.30412
  1.30350   0.30350   0.30612
  1.30450   0.30450   0.30715
  1.30550   0.30550   0.30716
  1.30650   0.30650   0.30654
  1.30750   0.30750   0.30588
  1.30850   0.30850   0.30583
  1.30950   0.30950   0.30678
  1.31050   0.31050   0.30877
  1.31150   0.31150   0.31142
  1.31250   0.31250   0.31412
  1.31350   0.31350   0.31622
  1.31450   0.31450   0.31730
  1.31550   0.31550   0.31731
  1.31650   0.31650   0.31663
  1.31750   0.31750   0.31588
  1.31850   0.31850   0.31573
  1.31950   0.31950   0.31662
  1.32050   0.32050   0.31861
  1.32150   0.32150   0.32132
  1.32250   0.32250   0.32412
  1.32350   0.32350   0.32632
  1.32450   0.32450   0.32746
  1.32550   0.32550   0.32748
  1.32650   0.32650   0.32673
  1.32750   0.32750   0.32588
  1.32850   0.32850   0.32562
  1.32950   0.32950   0.32645
  1.33050   0.33050   0.32843
  1.33150   0.33150   0.33121
  1.33250   0.33250   0.33412
  1.33350   0.33350   0.33644
  1.33450   0.33450   0.33765
  1.33550   0.33550   0.33766
  1.33650   0.33650   0.33684
  1.33750   0.33750   0.33588
  1.33850   0.33850   0.33550
  1.33950   0.33950   0.33626
  1.34050   0.34050   0.33824
  1.34150   0.34150   0.34110
  1.34250   0.34250   0.34413
  1.34350   0.34350   0.34656
  1.34450   0.34450   0.34785
  1.34550   0.34550   0.34787
  1.34650   0.34650   0.34697
  1.34750   0.34750   0.34587
  1.34850   0.34850   0.34537
  1.34950   0.34950   0.34604
  1.35050   0.35050   0.34802
  1.35150   0.35150   0.35096
  1.35250   0.35250   0.35413
  1.35350   0.35350   0.35671
  1.35450   0.35450   0.35808
  1.35550   0.35550   0.35810
  1.35650   0.35650   0.35711
  1.35750   0.35750   0.35587
  1.35850   0.35850   0.35521
  1.35950   0.35950   0.35579
  1.36050   0.36050   0.35778
  1.36150   0.36150   0.36081
  1.36250   0.36250   0.36414
  1.36350   0.36350   0.36687
  1.36450   0.36450   0.36834
  1.36550   0.36550   0.36836
  1.36650   0.36650   0.36727
  1.36750   0.36750   0.36586
  1.36850   0.36850   0.36504
  1.36950   0.36950   0.36551
  1.37050   0.37050   0.36750
  1.37150   0.37150   0.37064
  1.37250   0.37250   0.37414
  1.37350   0.37350   0.37706
  1.37450   0.37450   0.37865
  1.37550   0.37550   0.37866
  1.37650   0.37650   0.37746
  1.37750   0.37750   0.37585
  1.37850   0.37850   0.37484
  1.37950   0.37950   0.37519
  1.38050   0.38050   0.37717
  1.38150   0.38150   0.38044
  1.38250   0.38250   0.38415
  1.38350   0.38350   0.38728
  1.38450   0.38450   0.38900
  1.38550   0.38550   0.38901
  1.38650   0.38650   0.38767
  1.38750   0.38750   0.38584
  1.38850   0.38850   0.38460
  1.38950   0.38950   0.38481
  1.39050   0.39050   0.38679
  1.39150   0.39150   0.39021
  1.39250   0.39250   0.39416
  1.39350   0.39350   0.39754
  1.39450   0.39450   0.39941
  1.39550   0.39550   0.39943
  1.39650   0.39650   0.39792
  1.39750   0.39750   0.39583
  1.39850   0.39850   0.39431
  1.39950   0.39950   0.39435
  1.40050   0.40050   0.39634
  1.40150   0.40150   0.39993
  1.40250   0.40250   0.40418
  1.40350   0.40350   0.40785
  1.40450   0.40450   0.40991
  1.40550   0.40550   0.40992
  1.40650   0.40650   0.40823
  1.40750   0.40750   0.40581
  1.40850   0.40850   0.40397
  1.40950   0.40950   0.40380
  1.41050   0.41050   0.40579
  1.41150   0.41150   0.40960
  1.41250   0.41250   0.41420
  1.41350   0.41350   0.41823
  1.41450   0.41450   0.42052
  1.41550   0.41550   0.42054
  1.41650   0.41650   0.41860
  1.41750   0.41750   0.41579
  1.41850   0.41850   0.41354
  1.41950   0.41950   0.41312
  1.42050   0.42050   0.41510
  1.42150   0.42150   0.41918
  1.42250   0.42250   0.42423
  1.42350   0.42350   0.42871
  1.42450   0.42450   0.43129
  1.42550   0.42550   0.43131
  1.42650   0.42650   0.42907
  1.42750   0.42750   0.42575
  1.42850   0.42850   0.42299
  1.42950   0.42950   0.42224
  1.43050   0.43050   0.42423
  1.43150   0.43150   0.42865
  1.43250   0.43250   0.43427
  1.43350   0.43350   0.43934
  1.43450   0.43450   0.44229
  1.43550   0.43550   0.44231
  1.43650   0.43650   0.43967
  1.43750   0.43750   0.43570
  1.43850   0.43850   0.43226
  1.43950   0.43950   0.43108
  1.44050   0.44050   0.43307
  1.44150   0.44150   0.43795
  1.44250   0.44250   0.44434
  1.44350   0.44350   0.45020
  1.44450   0.44450   0.45365
  1.44550   0.44550   0.45366
  1.44650   0.44650   0.45049
  1.44750   0.44750   0.44561
  1.44850   0.44850   0.44125
  1.44950   0.44950   0.43947
  1.45050   0.45050   0.44146
  1.45150   0.45150   0.44699
  1.45250   0.45250   0.45445
  1.45350   0.45350   0.46143
  1.45450   0.45450   0.46560
  1.45550   0.45550   0.46561
  1.45650   0.45650   0.46165
  1.45750   0.45750   0.45546
  1.45850   0.45850   0.44972
  1.45950   0.45950   0.44706
  1.46050   0.46050   0.44905
  1.46150   0.46150   0.45555
  1.46250   0.46250   0.46466
  1.46350   0.46350   0.47337
  1.46450   0.46450   0.47865
  1.46550   0.46550   0.47865
  1.46650   0.46650   0.47345
  1.46750   0.46750   0.46515
  1.46850   0.46850   0.45719
  1.46950   0.46950   0.45308
  1.47050   0.47050   0.45508
  1.47150   0.47150   0.46322
  1.47250   0.47250   0.47514
  1.47350   0.47350   0.48683
  1.47450   0.47450   0.49408
  1.47550   0.47550   0.49407
  1.47650   0.47650   0.48660
  1.47750   0.47750   0.47436
  1.47850   0.47850   0.46216
  1.47950   0.47950   0.45523
  1.48050   0.48050   0.45725
  1.48150   0.48150   0.46876
  1.48250   0.48250   0.48661
  1.48350   0.48350   0.50480
  1.48450   0.48450   0.51644
  1.48550   0.48550   0.51639
  1.48650   0.48650   0.50338
  1.48750   0.48750   0.48114
  1.48850   0.48850   0.45766
  1.48950   0.48950   0.44284
  1.49050   0.49050   0.44498
  1.49150   0.49150   0.46741
  1.49250   0.49250   0.50606
  1.49350   0.49350   0.54925
  1.49450   0.49450   0.57982
  1.49550   0.49550   0.57917
  1.49650   0.49650   0.53229
  1.49750   0.49750   0.43223
  1.49850   0.49850   0.28280
  1.49950   0.49950   0.09846
  1.50050  -0.49950  -0.09846
  1.50150  -0.49850  -0.28280
  1.50250  -0.49750  -0.43223
  1.50350  -0.49650  -0.53229
  1.50450  -0.49550  -0.57917
  1.50550  -0.49450  -0.57982
  1.50650  -0.49350  -0.54925
  1.50750  -0.49250  -0.50606
  1.50850  -0.49150  -0.46741
  1.50950  -0.49050  -0.44498
  1.51050  -0.48950  -0.44284
  1.51150  -0.48850  -0.45766
  1.51250  -0.48750  -0.48114
  1.51350  -0.48650  -0.50338
  1.51450  -0.48550  -0.51639
  1.51550  -0.48450  -0.51644
  1.51650  -0.48350  -0.50480
  1.51750  -0.48250  -0.48661
  1.51850  -0.48150  -0.46876
  1.51950  -0.48050  -0.45725
  1.52050  -0.47950  -0.45523
  1.52150  -0.47850  -0.46216
  1.52250  -0.47750  -0.47436
  1.52350  -0.47650  -0.48660
  1.52450  -0.47550  -0.49407
  1.52550  -0.47450  -0.49408
  1.52650  -0.47350  -0.48683
  1.52750  -0.47250  -0.47514
  1.52850  -0.47150  -0.46322
  1.52950  -0.47050  -0.45508
  1.53050  -0.46950  -0.45308
  1.53150  -0.46850  -0.45719
  1.53250  -0.46750  -0.46515
  1.53350  -0.46650  -0.47345
  1.53450  -0.46550  -0.47865
  1.53550  -0.46450  -0.47865
  1.53650  -0.46350  -0.47337
  1.53750  -0.46250  -0.46466
  1.53850  -0.46150  -0.45555
  1.53950  -0.46050  -0.44905
  1.54050  -0.45950  -0.44706
  1.54150  -0.45850  -0.44972
  1.54250  -0.45750  -0.45546
  1.54350  -0.45650  -0.46165
  1.54450  -0.45550  -0.46561
  1.54550  -0.45450  -0.46560
  1.54650  -0.45350  -0.46143
  1.54750  -0.45250  -0.45445
  1.54850  -0.45150  -0.44699
  1.54950  -0.45050  -0.44146
  1.55050  -0.44950  -0.43947
  1.55150  -0.44850  -0.44125
  1.55250  -0.44750  -0.44561
  1.55350  -0.44650  -0.45049
  1.55450  -0.44550  -0.45366
  1.55550  -0.44450  -0.45365
  1.55650  -0.44350  -0.45020
  1.55750  -0.44250  -0.44434
  1.55850  -0.44150  -0.43795
  1.55950  -0.44050  -0.43307
  1.56050  -0.43950  -0.43108
  1.56150  -0.43850  -0.43226
  1.56250  -0.43750  -0.43570
  1.56350  -0.43650  -0.43967
  1.56450  -0.43550  -0.44231
  1.56550  -0.43450  -0.44229
  1.56650  -0.43350  -0.43934
  1.56750  -0.43250  -0.43427
  1.56850  -0.43150  -0.42865
  1.56950  -0.43050  -0.42423
  1.57050  -0.42950  -0.42224
  1.57150  -0.42850  -0.42299
  1.57250  -0.42750  -0.42575
  1.57350  -0.42650  -0.42907
  1.57450  -0.42550  -0.43131
  1.57550  -0.42450  -0.43129
  1.57650  -0.42350  -0.42871
  1.57750  -0.42250  -0.42423
  1.57850  -0.42150  -0.41918
  1.57950  -0.42050  -0.41510
  1.58050  -0.41950  -0.41312
  1.58150  -0.41850  -0.41354
  1.58250  -0.41750  -0.41579
  1.58350  -0.41650  -0.41860
  1.58450  -0.41550  -0.42054
  1.58550  -0.41450  -0.42052
  1.58650  -0.41350  -0.41823
  1.58750  -0.41250  -0.41420
  1.58850  -0.41150  -0.40960
  1.58950  -0.41050  -0.40579
  1.59050  -0.40950  -0.40380
  1.59150  -0.40850  -0.40397
  1.59250  -0.40750  -0.40581
  1.59350  -0.40650  -0.40823
  1.59450  -0.40550  -0.40992
  1.59550  -0.40450  -0.40991
  1.59650  -0.40350  -0.40785
  1.59750  -0.40250  -0.40418
  1.59850  -0.40150  -0.39993
  1.59950  -0.40050  -0.39634
  1.60050  -0.39950  -0.39435
  1.60150  -0.39850  -0.39431
  1.60250  -0.39750  -0.39583
  1.60350  -0.39650  -0.39792
  1.60450  -0.39550  -0.39943
  1.60550  -0.39450  -0.39941
  1.60650  -0.39350  -0.39754
  1.60750  -0.39250  -0.39416
  1.60850  -0.39150  -0.39021
  1.60950  -0.39050  -0.38679
  1.61050  -0.38950  -0.38481
  1.61150  -0.38850  -0.38460
  1.61250  -0.38750  -0.38584
  1.61350  -0.38650  -0.38767
  1.61450  -0.38550  -0.38901
  1.61550  -0.38450  -0.38900
  1.61650  -0.38350  -0.38728
  1.61750  -0.38250  -0.38415
  1.61850  -0.38150  -0.38044
  1.61950  -0.38050  -0.37717
  1.62050  -0.37950  -0.37519
  1.62150  -0.37850  -0.37484
  1.62250  -0.37750  -0.37585
  1.62350  -0.37650  -0.37746
  1.62450  -0.37550  -0.37866
  1.62550  -0.37450  -0.37865
  1.62650  -0.37350  -0.37706
  1.62750  -0.37250  -0.37414
  1.62850  -0.37150  -0.37064
  1.62950  -0.37050  -0.36750
  1.63050  -0.36950  -0.36551
  1.63150  -0.36850  -0.36504
  1.63250  -0.36750  -0.36586
  1.63350  -0.36650  -0.36727
  1.63450  -0.36550  -0.36836
  1.63550  -0.36450  -0.36834
  1.63650  -0.36350  -0.36687
  1.63750  -0.36250  -0.36414
  1.63850  -0.36150  -0.36081
  1.63950  -0.36050  -0.35778
  1.64050  -0.35950  -0.35579
  1.64150  -0.35850  -0.35521
  1.64250  -0.35750  -0.35587
  1.64350  -0.35650  -0.35711
  1.64450  -0.35550  -0.35810
  1.64550  -0.35450  -0.35808
  1.64650  -0.35350  -0.35671
  1.64750  -0.35250  -0.35413
  1.64850  -0.35150  -0.35096
  1.64950  -0.35050  -0.34802
  1.65050  -0.34950  -0.34604
  1.65150  -0.34850  -0.34537
  1.65250  -0.34750  -0.34587
  1.65350  -0.34650  -0.34697
  1.65450  -0.34550  -0.34787
  1.65550  -0.34450  -0.34785
  1.65650  -0.34350  -0.34656
  1.65750  -0.34250  -0.34413
  1.65850  -0.34150  -0.34110
  1.65950  -0.34050  -0.33824
  1.66050  -0.33950  -0.33626
  1.66150  -0.33850  -0.33550
  1.66250  -0.33750  -0.33588
