t[s],Relative error in y,vy[m/s],x[m],vx[m/s]
1.0089999999999997,0.0181492413886586,-3.9799055251603996,6.864218284154573,4.663561514779235
1.0099999999999996,0.018196665615895294,-3.989413168161996,6.868881845669352,4.663211262451525
1.0109999999999995,0.018244206673520762,-3.9989198082774315,6.873545056931804,4.662860698824127
1.0119999999999993,0.018291864872213213,-4.008425443805757,6.878207917630628,4.662509823505054
1.0129999999999992,0.01833964052352537,-4.0179300730449725,6.882870427454133,4.662158636104213
1.0139999999999991,0.018387533939888647,-4.027433694292034,6.887532586090237,4.661807136233393
1.014999999999999,0.018435545434615504,-4.036936305842868,6.89219439322647,4.66145532350627
1.015999999999999,0.018483675321906957,-4.046437905992383,6.8968558485499765,4.661103197538395
1.0169999999999988,0.018531923916850886,-4.05593849303448,6.901516951747515,4.660750757947193
1.0179999999999987,0.01858029153542658,-4.065438065262062,6.906177702505461,4.660398004351958
1.0189999999999986,0.018628778494514067,-4.074936620967048,6.910838100509813,4.660044936373847
1.0199999999999985,0.01867738511188647,-4.084434158440382,6.915498145446187,4.659691553635878
1.0209999999999984,0.018726111706226244,-4.093930675972045,6.920157836999823,4.6593378557629235
1.0219999999999982,0.018774958597117586,-4.1034261718510665,6.924817174855586,4.658983842381708
1.0229999999999981,0.01882392610505594,-4.112920644365535,6.929476158697968,4.6586295131207995
1.023999999999998,0.018873014551447832,-4.122414091802607,6.934134788211089,4.6582748676106105
1.024999999999998,0.01892222425862196,-4.131906512448523,6.938793063078699,4.657919905483389
1.0259999999999978,0.018971555549822623,-4.141397904588611,6.943450982984182,4.657564626373218
1.0269999999999977,0.019021008749218207,-4.1508882665073035,6.9481085476105555,4.657209029916006
1.0279999999999976,0.019070584181907962,-4.1603775964881455,6.9527657566404715,4.6568531157494855
1.0289999999999975,0.01912028217391796,-4.169865892813807,6.957422609756221,4.656496883513211
1.0299999999999974,0.01917010305221389,-4.1793531537660895,6.962079106639734,4.6561403328485484
1.0309999999999973,0.01922004714469342,-4.188839377625943,6.966735246972582,4.655783463398676
1.0319999999999971,0.01927011478020313,-4.198324562673469,6.9713910304359805,4.655426274808578
1.032999999999997,0.019320306288530566,-4.207808707187938,6.976046456710789,4.655068766725038
1.033999999999997,0.01937062200041258,-4.217291809447797,6.980701525477515,4.654710938796637
1.0349999999999968,0.019421062247540165,-4.226773867730678,6.985356236416311,4.654352790673751
1.0359999999999967,0.019471627362563495,-4.236254880313412,6.990010589206984,4.653994322008539
1.0369999999999966,0.019522317679088165,-4.245734845472038,6.994664583528993,4.653635532454946
